YEAR,DOY,T2M,RH2M,PRECTOTCORR
2025,257,23.49,85.01,0.07
2025,258,23.44,83.47,1.19
2025,259,23.66,85.5,10.2
2025,260,23.13,88.51,11.55
2025,261,23.56,86.12,19.7
2025,262,22.98,87.75,23.3
2025,263,23.57,86.18,1.03
2025,264,23.06,87.29,3.87
2025,265,23.02,85.95,2.32
2025,266,22.5,84.34,0.61
2025,267,22.52,82.47,1.82
2025,268,22.78,82.45,1.12
2025,269,23.08,81.15,0.27
2025,270,21.21,84.28,0.68
2025,271,22.95,80.06,0.3
2025,272,23.43,79.2,0.03
2025,273,22.63,81.31,0.02
2025,274,23.49,79.55,0
2025,275,23.88,80.28,2.12
2025,276,23.9,82.08,6.46
2025,277,24.06,78.95,1.06
2025,278,23.83,79.42,8.73
2025,279,23.11,84.33,1.19
2025,280,23.22,82.33,0
2025,281,23.96,80.7,18.42
2025,282,23.99,82.26,4.96
2025,283,23.38,86.84,24.29
2025,284,23.11,85.47,11.36
2025,285,23.24,86.71,0.69
2025,286,23.09,86.87,0.53
2025,287,23.44,86.64,0.65
2025,288,23,85.93,0.49
2025,289,23.23,88.65,6.26
2025,290,23.07,89.52,2.08
2025,291,22.88,87.91,6.24
2025,292,22.95,85.14,1.43
2025,293,22.55,87.77,2
2025,294,22.06,88.72,14.89
2025,295,22.39,91.7,7.38
2025,296,23.02,87.42,17.15
2025,297,22.43,84.97,5.5
2025,298,22.84,82.01,0.12
2025,299,22.82,84.45,0.87
2025,300,21.77,91.93,3.43
2025,301,21.58,85.66,2.1
2025,302,21.81,81.61,0.95
2025,303,22.65,82.5,0
2025,304,23.27,76.48,0
2025,305,22.93,78.91,0
2025,306,22.1,87.78,0
2025,307,22.37,85.72,0.14
2025,308,22.47,84.04,0.1
2025,309,22.9,86.9,0.84
2025,310,22.13,91.26,5.08
2025,311,21.6,84.78,1.93
2025,312,20.25,79.36,0
2025,313,18.57,74.96,0
2025,314,20.64,75.39,0
2025,315,21.32,82.11,0
2025,316,21.43,81.93,0
2025,317,21.77,84.32,0
2025,318,19.86,80.99,0
2025,319,19.1,82.04,0
2025,320,19.87,83.57,0
2025,321,19.39,81.42,0.02
2025,322,19.26,86.61,0.44
2025,323,21.46,82.91,0.14
2025,324,20.63,77.39,0
2025,325,21.71,87.4,3.68
2025,326,22.03,87.09,1.32
2025,327,22.05,86.36,0.37
2025,328,22.06,83.85,0.06
2025,329,20.73,81.48,0
2025,330,19.94,81.26,0
2025,331,20.32,80.65,0
2025,332,19.36,80.92,0
2025,333,19.33,87.88,0.96
2025,334,20.24,90.77,2.3
2025,335,20.04,93.75,2.49
2025,336,20.16,93.55,4.46
2025,337,20.48,93.6,9.22
2025,338,21.43,89.94,6.37
2025,339,20.8,90.21,2.02
2025,340,20.25,86.18,0.34
2025,341,20.03,86.53,0.36
2025,342,18.51,83.63,0.08
2025,343,18.63,86.51,0.13
2025,344,18.4,81.09,0.01
2025,345,17.89,82.06,0
2025,346,17.58,83,0.06
2025,347,16.96,77.34,0
2025,348,17.16,81.1,0
2025,349,17.27,81.38,0
2025,350,18.44,90.14,0.83
2025,351,19.83,83.49,0.64
2025,352,17.53,80.45,0.04
2025,353,17.73,77.54,0
2025,354,17.79,76.81,0
2025,355,17.58,82.4,0
2025,356,17.86,82.91,0.23
2025,357,18.55,82.52,0.22
2025,358,17.92,81.84,0.06
2025,359,17.89,78.68,0.01
2025,360,18.28,79.63,0.11
