YEAR,DOY,T2M,RH2M,PRECTOTCORR
2025,251,25.12,74.15,0.68
2025,252,25.4,78.24,1.29
2025,253,23.82,85,18.79
2025,254,23.65,82.38,5.05
2025,255,24.24,78.06,0.1
2025,256,23.7,84.54,0.04
2025,257,24.33,78.41,0
2025,258,24.48,79.36,1.56
2025,259,24.67,80.54,3.99
2025,260,23.43,89.41,12.2
2025,261,24.32,83.12,19.79
2025,262,23.2,86.55,42.82
2025,263,22.82,87.07,2.12
2025,264,23.97,84.49,1.61
2025,265,23.74,84.84,0.91
2025,266,23.53,83.22,0.09
2025,267,23.66,81.24,1.22
2025,268,23.59,81.28,3.54
2025,269,23.63,79.39,0.04
2025,270,22.91,81.17,0.99
2025,271,23.69,80.68,1.08
2025,272,24.12,77.73,0
2025,273,23.63,79.76,0
2025,274,24.47,77.2,0
2025,275,24.83,78.45,1.29
2025,276,23.57,85.69,24.8
2025,277,24.37,80.59,9.57
2025,278,24.42,80.38,10.88
2025,279,23.59,83.23,0.43
2025,280,23.55,80.49,0.07
2025,281,24.1,80.63,1.51
2025,282,24.21,81.77,6.96
2025,283,24.28,84.5,11.65
2025,284,23.65,87.2,7.87
2025,285,23.9,86.94,2.03
2025,286,24.01,85.64,1.72
2025,287,24.01,84.38,1.38
2025,288,23.69,85.28,3.07
2025,289,23.6,86.83,5.68
2025,290,23.64,86.36,2.01
2025,291,23.44,86.27,4.91
2025,292,23.46,84.29,1.58
2025,293,23.07,86.43,1.43
2025,294,22.58,87.98,13.3
2025,295,22.26,91.89,19.69
2025,296,23.64,84.14,4.29
2025,297,22.93,84.03,0.35
2025,298,23.65,78.01,0.16
2025,299,23.74,83.27,0.27
2025,300,22.71,88.15,1.78
2025,301,22.58,83.97,0.56
2025,302,22.73,82.56,0.14
2025,303,23.24,82.61,0.02
2025,304,23.71,78.61,0
2025,305,24.12,75,0
2025,306,23.85,78.2,0
2025,307,24.01,78.71,0
2025,308,23.52,75.52,0.05
2025,309,23.79,82.91,3.59
2025,310,21.42,88.65,12.6
2025,311,22.56,81.14,3.13
2025,312,22.23,79.82,0.01
2025,313,20.16,68.23,0
2025,314,21.52,77.72,0
2025,315,23.01,79.43,0.14
2025,316,23.22,78.6,0.05
2025,317,23.43,80.72,0.06
2025,318,22.61,76.86,0.17
2025,319,20.97,72.87,0
2025,320,22.09,78.46,0
2025,321,22.13,75.83,0.05
2025,322,20.55,85.65,4.58
2025,323,22.41,80.14,0.8
2025,324,22.14,73,0
2025,325,22.98,82.28,1.93
2025,326,22.69,84.68,2.71
2025,327,22.31,85.24,1.07
2025,328,22.68,81.06,0.32
2025,329,21.72,78.51,0.02
2025,330,21.43,75.28,0
2025,331,21.33,75.01,0
2025,332,20.34,75.2,0
2025,333,20.14,83.21,1.9
2025,334,20.43,90.38,2.18
2025,335,21.09,90.35,2.07
2025,336,21.28,91.09,10.93
2025,337,21.29,92.93,14.44
2025,338,21.9,91.07,9.51
2025,339,21.26,90.51,2.39
2025,340,20.92,86.11,0.21
2025,341,20.74,87.49,0.26
2025,342,19.37,82.48,0.06
2025,343,19.27,89.11,1.07
2025,344,19.44,81.81,0
2025,345,18.64,82.58,0.02
2025,346,18.45,82.75,0.05
2025,347,18.2,75.36,0
2025,348,17.77,76.05,0
2025,349,17.68,77.54,0
2025,350,19.19,88.93,1.1
2025,351,20.62,85.05,0.63
2025,352,17.86,80.7,0.07
2025,353,18.31,76.53,0
2025,354,18.39,77.29,0
2025,355,18.52,76.62,0
2025,356,18.43,79.94,0.1
2025,357,18.76,80.99,0.09
2025,358,19.01,78.97,0
2025,359,18.97,74.86,0.01
2025,360,19.99,79.08,0.2
